datetime,username,content
2023-02-15 16:46:11+00:00,convomf,"💙 orang yang bisa nyakitin hati orang lain dengan gampang kira2 butuh psikolog ga? Soalnya masa sesimpel mikir 'Dia sakit hati ga ya. Gimana kalo dia jadi sedih grgr omonganku' gitu aja gabisa? There must be something wrong inside that brain, no?"
2023-02-15 16:42:15+00:00,convomf,"💙 tadi abis beli spo student prem. terus random banget kepikiran sama harganya. mana ga nemu2 jawabannya wkwk, emang ga paham perhitungan sih.  help yah, tengks https://t.co/ugEe626JdM"
2023-02-15 16:41:56+00:00,convomf,ga kuliah wkwk 💙 https://t.co/1Nk9ZU2quO
2023-02-15 16:40:05+00:00,convomf,💙 main qrt random yukk
2023-02-15 16:38:35+00:00,convomf,"guys ini bisa dipake di wajah ga siii? soalnya aku pake untuk bekas luka cepet ilangnya, mau coba untuk ilangin bekas jerawat😫 💭 https://t.co/P8R8TvLLet"
2023-02-15 16:37:41+00:00,convomf,"💙 guys, saran lagu yang liriknya ""pacaran tapi berasa jomblo"" dong:( mau galau:("
2023-02-15 16:35:02+00:00,convomf,"💙 mau nanya, kalo ngelopekin bibir smpe berdarah itu trmasuk menyakiti diri sendiri kah? tapi enakkk rasanya:( trus ada yg tau gak gimana cara berhenti nya? soalnya klo aku bengong dikit nih tangan auto gerak sndiri ke bibir😌"
2023-02-15 16:32:22+00:00,convomf,💙 yang matanya minus kalian berani lasik mata gak?
2023-02-15 16:31:42+00:00,convomf,💙 ada gila gilanya miskin https://t.co/rDCXCkGWgy
2023-02-15 16:30:46+00:00,convomf,💙 wta dongss kalo data ini dihapus nanti file yang di gdriv3nya ikut kehapus jg gak yaa? tia https://t.co/d7uzdUf4gF
2023-02-15 16:30:39+00:00,convomf,💙 sampe sekarang dia blm join 😔 TENTU SAJA AKU SPOTS3S SENDIRIAN 😎 https://t.co/C6qDLGEBzc
2023-02-15 16:30:05+00:00,convomf,💙 kalian tim yang mana pas tau mantan kalian udah punya pacar lagi? https://t.co/qad6H93dpC
2023-02-15 16:28:51+00:00,convomf,💙 bibir ku pucet mulu kenapa ya
2023-02-15 16:27:56+00:00,convomf,"💙 pedih bgttt sariawan sampe ada 3, gaenak dibawa makan 🥹🥹"
2023-02-15 16:26:53+00:00,convomf,💙 saran lagu yang punya vibes kaya lagu ini donggg https://t.co/cqBTYs69xv
2023-02-15 16:26:38+00:00,convomf,"💭 guys ini wajar ga sih, kram haidku dari hari pertama sampe satu minggu tetep sakit banget 😭😭"
2023-02-15 16:23:13+00:00,convomf,💭 tiba-tiba kangen era 2018 😔
2023-02-15 16:17:34+00:00,convomf,"💭 CW // DRAKOR
kok kayak ada yg aneh https://t.co/hA8opNuO5S"
2023-02-15 16:16:13+00:00,convomf,💭 JUJURRRR PUSING 😭 https://t.co/oUJ7OxVuzU
2023-02-15 16:15:13+00:00,convomf,💙 i miss my high school so much :(
2023-02-15 16:15:11+00:00,convomf,"💙 kemarin malem sender ketawa seru2an eh skrg malah sepi hehe, ngapain ya enaknya buat skrg...?"
2023-02-15 16:14:15+00:00,convomf,"💙 Tlg dijawab gais, kalo ada cowo baru kenal 3 bulan dan chat intens baru 2 mingguan lalu tbtb nembak dg alasan suka cinta, beneran ga sih itu? Kita blm pernah ketemu irl, cuman emg followan ig jd paham muka masing2"
2023-02-15 16:13:38+00:00,convomf,💙 buat kalian worth it yg mana gaisss https://t.co/lLDGauyDXv
2023-02-15 16:12:41+00:00,convomf,"💙 cara menghindar ""pengiriman cepat, gratis ongkir"""
2023-02-15 16:12:21+00:00,convomf,"💙 kakk, let's be strangers again"
