datetime,username,content
2022-12-08 02:15:26+00:00,convomfs,🤍 kalo mau ke malang enaknya bawa budget berapa ya? exclude penginapan soalnya ada rumah nenek👍
2022-12-08 02:12:02+00:00,convomfs,🤍 halo minta sarannya pilihin 2 buku dari sini.. sender bingung mau milih kado ultah buat diri sendiri bulan depan😊 kalau ada yg pernah baca jg boleh kasih ripiu nya makasih ya🙌🏼 https://t.co/dpRBerO6PZ
2022-12-08 02:09:25+00:00,convomfs,"💭 kalian pernah ga sih kalo ngerjain soal tuh suka ga pd sama jawaban sendiri, padahal bener :( pokonya harus ngeliat jawaban orang paling pinter di kelas dulu baru lega 😔 jadinya kaya ketergantungan gitu :("
2022-12-08 02:08:50+00:00,convomfs,"sebelumnya makasih udah bertahan sejauh ini yaa, kamu hebat!

Terima kasih 🤍"
2022-12-08 02:08:50+00:00,convomfs,"💭 Sebagai penutup akhir tahun 2022, mau sharing dong. Apa masalah terberat di umur kalian sekarang ini, bagaimana kalian bisa keluar dari masalah tersebut, dan apa hikmah dibalik semua itu? Mungkin bisa jadi pelajaran buat sender atau juga yang lainnya:). Oh ya (cont)"
2022-12-08 02:08:28+00:00,convomfs,🤍 ttd digital terus distempel itu boleh gak? apa harus ttd basaah?
2022-12-08 02:07:05+00:00,convomfs,💭 ini dri kmarin guru gue kgk masuk kelass mlu dhh dri pagi ampe pulang sekolah jamkos mulu
2022-12-08 02:01:15+00:00,convomfs,💭 cuci piring adalah pekerjaan rumah paporit akuhh ceunah https://t.co/aG83lcyF1w
2022-12-08 02:00:39+00:00,convomfs,guys kirim foto ktm buat jadi timses cakabem aman ga sih? takut wkwk 🤍
2022-12-08 02:00:14+00:00,convomfs,hari kamis 🤍 https://t.co/INidYZ2ebB
2022-12-08 02:00:12+00:00,convomfs,"ngga boleh jadi ya debat deh urusan 500k ama ortu, aku skripsian juga dulu nyari duit sendiri, emang cuma aku yang magadir di rumah udah ngga kerja ngga boleh minta uang 😊 emang pantes kok disaltyin aku :) https://t.co/tOdsqzdtBp"
