datetime,username,content
2022-09-07 23:51:19+00:00,prabu_hd,@txtdaridajal @kanopimedia @jokowi @YLBHI @amnestyindo Aparat ko bengis jangan kayak PKI apa ini didikan sambo 😌
2022-09-07 23:51:08+00:00,kakak_pembina,@maman1965 Yang penting jokowi 3 periode
2022-09-07 23:51:06+00:00,bajulcilik,"@MohamadMaskur5 @81_adi @Ameeranti @GunRomli @jokowi nah drun lebih baik seperti ini, melempar batu sembunyi tangan menutupi kebodohan sendiri.
Bagooss...drun, lanjutken 👍"
2022-09-07 23:50:49+00:00,bathroomsiinger,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Gerasi muda diajak untuk menuangkan sudut pandangnya terkait tiga Sektor Prioritas G20 melalui keikutsertaannya di dalam lomba vlog. @kemkominfo @PlateJohnny
2022-09-07 23:50:35+00:00,Opikhid93757691,"@erickthohir @KemenBUMN @jokowi @KemenkopUKM @kemendagri @Kemenparekraf assalamualaikum
Bapa maaf mengganggu waktunya,,Bapa saya mantan karyawan  BUMN yang join operasional dengan pihak asing..saya mendapatkan ketidak Adilan dan di dzolimi,di antaranya saya di pekerjakan tanpa di kasih Upah cuma di kasih nasi box."
2022-09-07 23:50:31+00:00,dinoridgid,@Metdro2 @ListyoSigitP @CCICPolri @jokowi @BossssKR @MARQUEZ__93 @newIding30 @AntonnBnj1 Sambo?
2022-09-07 23:50:21+00:00,Zyanpatra,"Jokowi Dijadwalkan Kunjungi Kutim September Ini, Berikut Agendanya https://t.co/bGElUP1w5z"
2022-09-07 23:50:15+00:00,sandra_hut,"Presiden @jokowi melantik Abdullah Azwar Anas sebagai Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) di Istana Negara, Jakarta,
Rabu (7/9).
https://t.co/dsjOmVZmkC"
2022-09-07 23:50:13+00:00,Papatia9,"@Metdro2 @ListyoSigitP @CCICPolri @jokowi @BossssKR @MARQUEZ__93 @newIding30 @AntonnBnj1 Percuma diviralkan,paling disediain materai oleh  isilop."
2022-09-07 23:50:11+00:00,JustAFreeStyle,"@johnsimonwijaya @rrnisa2 @jokowi Nasi bungkus?
Yg ketakutan sm baliho itu mungkin ada. https://t.co/XLfN8SigID"
2022-09-07 23:50:08+00:00,AlamTimur3,"@ZulkifliLubis69 @jokowi Mampus aja Luh Ama keluarga Luh sendiri..
🤤🤣 https://t.co/y9DjKHcHZC"
2022-09-07 23:50:01+00:00,sandra_hut,"Kemnaker menerima 5.099.915 data calon penerima Bantuan Subsidi Upah 2022 dari BPJS Ketenagakerjaan. Penyerahan data dilakukan Direktur Utama BPJS Ketenagakerjaan Anggoro Eko Cahyo yang diterima langsung oleh Menteri Ketenagakerjaan Ida Fauziyah.
@jokowi
https://t.co/zehAnTNju7"
2022-09-07 23:49:41+00:00,JustAFreeStyle,"@LuGas_12_aso @johnsimonwijaya @jokowi Pertanyannya knp bisa mobil mewah pake pertalite? Knp g dipenjara klo mobil mewah pake pertalite?
Krn gak ada regulasi dari pemerintah utk itu?

Pertanyaannya knp pemerintah gak bikin regulasi Memenjarakan pengguna mobil mewah, klo mmg pemerintah ngeluh pertalite g tepat sasaran?"
2022-09-07 23:49:40+00:00,LanasSutanto,"@RoyJunaedy @Dennysiregar7 BBM naik baru 30% blm smpe 400% ky SBY dan masih dibawah negara lain , itu wajar

Koruptor banyak..
Iyaa banyak yg ketangkep dijaman pak jokowi

Dari dlu koruptor selalu banyak tp gak ada yg ktangkep jd kliatan sdikit

Marga sama otak beda, 
Elu ibarat baharrijik vs nabi"
2022-09-07 23:49:38+00:00,Pandawa42905183,@awkrinj @txtdaridajal @kanopimedia @jokowi @YLBHI @amnestyindo Najis...lihatnya
2022-09-07 23:49:34+00:00,dzulkarnainov,"@Djat_mika @jaman_jokowi Siapapun penggantinya yg pasti bukan orang bodoh dan ga planga plongo. Dan pastinya si pengganti bisa bahasa inggris, berwawasan, kharismatik dan tentunya diplomat ulung."
2022-09-07 23:49:27+00:00,BismarkDev,@M45Broo_ Monggo pak @jokowi terbitkan Perpu saja... Negeri ini tampaknya sudah darurat korupsi
2022-09-07 23:49:18+00:00,ReadOne30777215,"@Safa_Andriana @jokowi Dini,  FB,  Mulai dr nol lg 🙏😊"
2022-09-07 23:49:14+00:00,fadlidzon,"Selama kepemimpinan presiden Jokowi, jembatan yg dibangun di seluruh Indonesia panjangnya lbh dr 41 km! Dari ikon daerah spt Jemb. Holtekamp di Jayapura dan Jemb. Kali Kuto di Jateng demi konektivitas antardaerah. #JokowiMembangun
https://t.co/KnpUjqoYYF"
2022-09-07 23:49:10+00:00,bejonovski,"@keuangannews_id SANDIWARA PDIP.
Jokowi itu petugas Partai.
Kalo dibilang mundur, Kalian semuanyalah penyebabnya.
Nggak laku pencitraan model begini. 
Masyarakat sudah cedas Bong.
🤣🤣🤣🤣🤣"
2022-09-07 23:49:02+00:00,putrisrikandi_,"Sesuai dengan visi jokowi

#UntukKesejahteraanNKRI https://t.co/j9RCIUmVCO"
2022-09-07 23:48:59+00:00,Pandawa42905183,@txtdaridajal @kanopimedia @jokowi @YLBHI @amnestyindo Kesurupan kaya setan
2022-09-07 23:48:55+00:00,HerintoK,"@Dennysiregar7 Berarti pemerintah (Jokowi) bukanPKI/Komunis.Coba jika Jokowi berdarah komunis, PASTI semua koruptor dari satu milyar ke atas sudah berakhir di tiang gantungan. Minimal membusuk di penjara."
2022-09-07 23:48:53+00:00,bathroomsiinger,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Kegiatan yg diselenggarakan Ditjen Aptika ini hadirkan startup dari berbagai daerah di Indonesia dan venture capital dari sejumlah negara. @kemkominfo @PlateJohnny
2022-09-07 23:48:50+00:00,moechlissinna,"@Dennysiregar7 Iya,jokowi dan partai nya emang kesayangan koruptor"
2022-09-07 23:48:50+00:00,ReadOne30777215,@Safa_Andriana @jokowi Ini yg harus dikasih Kursi Stafsus pak Jokowi 😊😎
2022-09-07 23:48:38+00:00,putrisrikandi_,"Presiden jokowi telah Terima 5 juta data BSU

#UntukKesejahteraanNKRI https://t.co/vDDN6fQqYa"
2022-09-07 23:48:25+00:00,mancall_look77,@coachaddie_off @jokowi Mendikjek buka lapangan kerja jadi driver ojek..awalnya ditimang2 akhirnya darahnya disedot..😜
2022-09-07 23:48:06+00:00,pulungarbi,@setkabgoid @jokowi @KemensosRI Didemo malah pergi nih om @RoeangLovie 😂
